title_name,Watch_Hours,Plays,Completion
The Kingdom of Bangkok IV,1274.0966666666666,112,76.86696428571429
Distant Oslo II,1273.6416666666667,50,69.036
Marseille Empire,1271.295,44,55.56363636363637
Wild Bogota III,1269.5133333333333,47,58.93191489361703
Gilded Lighthouse,1269.3783333333333,54,64.7611111111111
The Protocol of Madrid,1266.5666666666666,50,65.968
Gilded Heist,1266.4616666666666,138,59.85217391304348
The Verdict of Sydney III,1264.37,69,66.63333333333333
The Algorithm of Toronto III,1261.4016666666666,46,71.22826086956522
Oslo Tide V,1261.245,98,79.4438775510204
Savage Lighthouse II,1260.8616666666667,151,64.48476821192054
Bangkok Mirror II,1252.945,52,71.74615384615385
Falling Seoul VI,1252.9233333333334,47,68.00425531914894
Shattered Marseille II,1252.5666666666666,104,60.2201923076923
Tender Berlin IV,1250.235,60,55.269999999999996
The Pact of Tokyo,1249.0666666666666,61,67.4983606557377
Golden Toronto V,1247.22,74,71.72567567567567
Forgotten Istanbul IV,1246.5983333333334,83,59.87710843373494
The Expedition of Hamburg IV,1246.505,112,75.19464285714285
Savage Mumbai,1245.7633333333333,36,74.025
Bangkok Storm,1244.8016666666667,38,64.73947368421052
Crooked Tide III,1243.26,84,73.08214285714286
The Reckoning of Detroit,1241.3016666666667,165,73.76121212121213
Wild Cairo,1240.92,52,67.06538461538462
The Protocol of Cairo IV,1240.3933333333334,83,65.92650602409638
The Algorithm of Marseille III,1239.78,57,66.0421052631579
Rising Storm,1236.8716666666667,818,71.43716381418093
Electric Marseille IV,1236.695,54,50.32592592592592
Rising Confession,1236.3083333333334,117,78.26837606837607
Hollow Jakarta IV,1234.9966666666667,54,61.15185185185185
Burning Lisbon IV,1234.3716666666667,51,75.99215686274509
The Legacy of Toronto III,1234.2183333333332,57,67.10701754385964
Paper Departure,1233.6366666666668,81,62.42345679012346
Mumbai Lighthouse II,1230.7183333333332,48,61.04791666666667
Forgotten Affair,1230.1533333333334,80,75.8725
Burning Madrid II,1229.9566666666667,794,72.05012594458438
Forgotten Istanbul II,1227.6566666666668,54,78.94074074074075
Brilliant Tokyo IV,1226.6033333333332,42,62.73571428571429
Midnight Detroit,1226.1116666666667,68,63.045588235294126
The Heist of Lisbon II,1224.1283333333333,45,72.38666666666667
Brilliant Ledger,1222.56,53,68.65283018867925
Lagos Shadows,1221.9566666666667,58,58.52413793103448
Golden Lagos,1220.3533333333332,41,73.12682926829268
Lagos Confession,1220.175,84,67.24880952380951
Golden Verdict,1218.7116666666666,80,57.1225
Reckless Jakarta,1217.2466666666667,206,65.65339805825244
Wild Tokyo,1215.7766666666666,45,64.06888888888889
Brilliant Ledger II,1214.2566666666667,79,68.62151898734177
The Legacy of Lagos III,1212.2383333333332,110,47.91818181818182
Phantom Throne II,1211.5433333333333,267,73.58352059925093
Cairo Horizon V,1210.1333333333332,49,76.9795918367347
Savage Lighthouse III,1206.49,93,76.31182795698925
Hollow Toronto III,1205.7783333333334,112,74.76428571428572
Reckless Seoul V,1205.6466666666668,75,63.044000000000004
Restless Algorithm,1203.8700000000001,54,71.4574074074074
Distant Toronto,1202.595,52,65.89038461538462
Rising Lighthouse II,1201.39,183,74.03825136612022
Midnight Reckoning,1201.0316666666668,704,70.59446022727273
Scarlet Garden IV,1200.7366666666667,106,70.79811320754717
The Odyssey of Toronto,1199.06,74,62.32297297297297
Madrid Empire II,1196.7966666666666,163,73.42147239263804
Hidden Paradox III,1196.67,90,66.25999999999999
The Tide of Hamburg,1196.655,40,63.315
Rising Expedition,1195.68,202,67.26386138613861
Naples Empire IV,1194.6666666666667,62,78.96451612903226
Istanbul Circuit II,1194.0,90,75.81111111111112
The Heist of Jakarta II,1192.2383333333332,968,80.32572314049587
Lisbon Paradox,1192.0983333333334,84,53.352380952380955
Distant Promise,1191.4783333333332,53,79.72452830188679
Naples Requiem,1189.7666666666667,86,67.81511627906977
Whispering Promise,1188.98,89,84.82022471910112
Crooked Legacy II,1186.675,34,67.44411764705882
Glass Sanctuary II,1185.5366666666666,58,69.52241379310345
Istanbul Tide IV,1185.1733333333334,67,85.04626865671642
Crimson Naples IV,1185.1183333333333,57,77.14912280701755
Restless Heist,1184.3,123,68.77642276422765
Hollow Tokyo IV,1184.075,64,64.2390625
Reckless Affair II,1182.0433333333333,89,52.70337078651686
Whispering Requiem,1181.1266666666668,54,74.14999999999999
Wild Frequency,1181.0833333333333,56,57.93928571428571
Iron Seoul,1176.49,76,56.08289473684211
The Verdict of Tokyo III,1175.91,74,60.53243243243243
Crimson Shadows III,1175.4616666666666,68,61.154411764705884
Silent Oslo III,1170.3933333333334,59,75.91016949152542
Madrid Kingdom II,1169.9,47,59.5531914893617
Scarlet Oslo II,1169.5433333333333,49,58.453061224489794
Neon Shadows V,1168.5416666666667,48,59.28125
Bitter Ledger III,1168.325,181,60.51657458563536
Seoul Echoes III,1168.0083333333332,64,63.3640625
Hollow Odyssey,1165.5066666666667,67,71.0044776119403
The Promise of Tokyo,1165.4783333333332,36,68.01944444444445
Whispering Toronto II,1165.24,60,66.05833333333334
Detroit Circuit II,1163.5416666666667,83,48.90120481927711
The Storm of Sydney II,1162.7016666666666,74,84.16756756756756
Electric Inheritance III,1162.4316666666666,57,61.987719298245615
Restless Circuit,1162.4316666666666,98,54.954081632653065
The Pact of Istanbul II,1160.72,40,74.24249999999999
Silent Protocol,1160.385,69,80.07826086956521
The Expedition of Jakarta,1155.0616666666667,58,52.06206896551724
Crimson Berlin,1154.9883333333332,67,71.8223880597015
Istanbul Sanctuary,1154.475,42,74.09285714285714
Bogota Anatomy III,1153.7133333333334,84,63.582142857142856
The Requiem of Oslo III,1153.3016666666667,68,75.37647058823529
Lost Hamburg II,1152.77,72,69.76527777777778
Detroit Protocol,1151.8533333333335,87,78.8103448275862
Oslo Garden V,1151.675,49,69.95102040816326
The River of Toronto II,1151.5816666666667,77,67.98051948051948
Burning Harvest,1150.9583333333333,42,70.80714285714286
The Throne of Istanbul,1149.2466666666667,51,73.17058823529412
Mumbai Syndicate,1146.4950000000001,57,69.83333333333333
The Confession of Detroit II,1146.3883333333333,52,62.275000000000006
Tokyo Confession III,1145.8266666666666,73,63.158904109589045
The Garden of Berlin,1144.6333333333332,50,62.214
Endless Mumbai IV,1141.2133333333334,50,70.88600000000001
Lisbon Horizon II,1141.1633333333334,42,52.25238095238095
Lagos Confession IV,1141.0983333333334,65,66.49846153846153
Cairo Lighthouse II,1140.9083333333333,70,79.50714285714285
Savage Detroit VII,1138.93,118,61.99322033898305
Jakarta Storm III,1137.8683333333333,89,63.9247191011236
The Reckoning of Tokyo VI,1137.8233333333333,42,66.50714285714287
The Odyssey of Berlin,1137.4316666666666,60,69.36
Distant Departure II,1134.6233333333334,103,69.94563106796116
Forgotten Detroit IV,1132.675,53,72.85471698113209
The Legacy of Bangkok II,1131.275,84,69.96428571428571
Marseille Departure,1130.7633333333333,62,67.54838709677419
Broken Throne II,1129.8733333333332,70,77.59857142857142
Scarlet Circuit II,1129.835,58,66.41379310344827
Jakarta Lighthouse II,1129.2583333333332,144,81.68541666666667
Frozen Berlin IV,1128.7916666666667,47,51.368085106382985
Cairo Algorithm II,1128.2533333333333,93,65.22365591397849
Golden Marseille III,1127.5733333333333,85,65.78588235294117
Scarlet Naples III,1126.5716666666667,120,69.03166666666667
The Algorithm of Oslo,1126.46,59,75.7677966101695
Tokyo Kingdom IV,1124.5983333333334,115,66.52782608695652
The Echoes of Lisbon II,1123.1183333333333,55,56.72
Restless Bangkok II,1122.9233333333334,74,60.862162162162164
Golden Toronto III,1121.7433333333333,112,78.24374999999999
Neon Shadows II,1121.4466666666667,79,83.50379746835443
Jakarta Ledger,1121.0733333333333,53,77.38490566037736
Neon Requiem,1120.36,49,64.86530612244898
Marseille Throne IV,1119.495,122,68.82295081967213
Berlin Storm III,1117.94,69,65.95217391304348
Sydney Harvest II,1117.3466666666666,67,62.53731343283582
Frozen Marseille IV,1116.7766666666666,49,69.06326530612245
Frozen Seoul III,1116.125,102,70.14411764705882
The Echoes of Oslo IV,1115.9316666666666,56,77.64107142857142
Tokyo Inheritance IV,1115.8916666666667,46,66.1608695652174
Toronto Requiem VII,1115.1033333333332,148,59.81351351351351
Silent Circuit II,1114.3033333333333,60,56.275
The Pact of Tokyo III,1114.025,59,62.93898305084746
The Crown of Istanbul,1112.82,55,70.26
The Shadows of Marseille V,1112.65,63,65.40952380952382
Detroit Mirror V,1112.075,48,56.16458333333333
Phantom Shadows,1109.77,41,70.48780487804878
Jakarta Throne III,1109.485,261,70.844061302682
Shattered Algorithm,1107.25,43,52.34186046511628
Seoul Harvest III,1106.3983333333333,66,69.8469696969697
The Affair of Lagos IV,1106.2916666666667,59,62.498305084745766
Tokyo Ledger IV,1102.7283333333332,177,64.89774011299434
Bangkok Ledger III,1101.2133333333334,60,62.961666666666666
The Affair of Oslo II,1100.0883333333334,58,61.98103448275862
Lagos Promise II,1099.365,145,84.24620689655173
The Harvest of Lagos II,1098.9483333333333,35,61.165714285714294
Neon Seoul II,1097.1383333333333,80,55.97625000000001
Savage Circuit,1096.3283333333334,53,66.91320754716982
The Protocol of Sydney,1093.04,58,61.449999999999996
Neon Heist,1092.2066666666667,39,71.8025641025641
Hollow Detroit III,1091.5433333333333,66,77.52424242424243
Tokyo Pact III,1090.2133333333334,60,58.99666666666667
Toronto River,1089.565,110,71.43090909090908
Marseille Affair II,1089.2016666666666,66,66.00909090909092
Distant Storm,1088.885,46,73.97173913043478
Seoul Crown IV,1087.5,50,59.316
Sydney Ledger II,1086.1516666666666,49,63.326530612244895
The Tide of Bogota II,1086.0866666666666,91,81.1912087912088
Eternal Storm,1085.3566666666666,57,70.65438596491228
Savage Lisbon III,1085.3516666666667,60,63.983333333333334
Falling Madrid III,1085.175,42,70.47142857142858
Forgotten Requiem,1084.2983333333334,46,61.62173913043478
Quiet Lisbon,1083.3066666666666,59,72.85932203389831
Restless Throne II,1082.29,69,71.2927536231884
Naples Echoes V,1082.1716666666666,117,59.29230769230769
The River of Istanbul IV,1080.9216666666666,87,69.34712643678161
Naples Empire,1080.185,69,63.25072463768116
Crimson Detroit,1079.3433333333332,53,44.26792452830188
The Empire of Bangkok III,1079.3016666666667,46,67.03260869565217
Oslo Horizon II,1077.3733333333332,96,59.69479166666667
Madrid Circuit,1076.3216666666667,57,54.46491228070175
Quiet Ledger,1075.99,138,79.56449275362318
Phantom Odyssey,1075.9516666666666,56,63.20357142857143
Brilliant Anatomy III,1075.075,39,68.06923076923077
Hidden River III,1075.0566666666666,52,65.56346153846154
Brilliant Algorithm,1070.6466666666668,43,64.38837209302325
Hollow Madrid IV,1069.845,389,73.66786632390745
Berlin Lighthouse,1069.3816666666667,118,60.68728813559322
Endless Requiem,1068.6616666666666,116,80.10775862068965
Eternal Reckoning II,1067.9783333333335,44,52.00909090909091
Sacred Tokyo II,1067.4366666666667,281,59.35729537366549
Bitter Affair,1064.4433333333334,65,70.59076923076923
Eternal Mumbai VI,1064.4433333333334,68,63.89264705882353
Endless Confession,1063.6483333333333,107,74.00093457943925
Silent Naples,1061.3333333333333,46,54.28478260869565
Madrid Mirror II,1061.1883333333333,56,63.449999999999996
The Heist of Sydney,1060.8166666666666,590,69.15423728813559
Savage Heist III,1060.81,59,67.43050847457627
The Cipher of Seoul,1060.7566666666667,69,66.8391304347826
Tender Lagos,1060.24,50,73.12
Whispering Detroit IV,1059.45,28,81.08214285714287
The Lighthouse of Lisbon,1056.6316666666667,44,48.52045454545455
Golden Inheritance,1056.425,110,68.92818181818183
The Throne of Lagos II,1056.4066666666668,46,62.63260869565217
The Mirror of Oslo,1056.2983333333334,63,76.04285714285714
Quiet Lighthouse,1056.025,58,65.01896551724138
Glass Frequency III,1055.0583333333334,79,62.605063291139246
Jakarta Promise II,1055.0183333333334,45,53.89777777777778
Endless Bogota,1054.9033333333334,88,76.8465909090909
Naples Crown III,1054.2066666666667,59,60.16271186440678
Burning Toronto,1052.245,76,57.68815789473685
Endless Detroit,1051.8233333333333,39,70.23076923076923
Sacred Bogota II,1050.175,55,67.71090909090908
Midnight Marseille II,1048.52,48,65.01458333333333
Oslo Kingdom III,1048.1483333333333,56,62.39107142857143
Forgotten Verdict,1047.6,66,54.27424242424242
Gilded Naples,1046.78,55,87.84181818181818
The Promise of Berlin IV,1046.205,97,74.9
The Circuit of Oslo III,1045.305,49,54.465306122448986
Madrid Crown VII,1043.295,152,66.24407894736842
Sydney Syndicate II,1042.9016666666666,51,72.9
Forgotten Lisbon,1041.9016666666666,100,62.018
The Algorithm of Tokyo,1041.4,61,63.22950819672131
Falling Throne V,1041.1983333333333,112,51.646428571428565
Crimson Istanbul II,1040.98,48,68.34375
Neon Bogota VI,1039.6333333333332,50,60.272
The Ledger of Sydney II,1039.625,47,61.95744680851064
Paper Bangkok II,1037.6516666666666,77,67.15584415584415
Crooked Detroit IV,1037.0049999999999,59,71.0135593220339
Sacred Affair II,1035.975,105,72.5447619047619
Paper Tokyo IV,1035.8833333333334,54,66.60925925925926
The Shadows of Madrid II,1034.3116666666667,70,65.67571428571429
Golden Istanbul,1033.2333333333333,86,64.76976744186047
Burning Naples V,1032.9983333333332,61,70.56229508196722
The Paradox of Cairo II,1032.3616666666667,90,65.17777777777778
Paper Confession IV,1032.055,51,77.8313725490196
Falling Reckoning,1031.27,57,71.79473684210527
Hidden Naples IV,1030.5,52,64.09807692307692
Eternal Tokyo II,1030.2683333333334,92,62.21304347826087
Velvet Horizon,1030.225,46,73.66956521739131
Jakarta Reckoning IV,1029.9,141,73.77517730496453
Jakarta Sanctuary II,1029.8783333333333,51,64.03333333333333
Scarlet Departure,1026.6733333333334,66,72.01666666666667
The Storm of Detroit II,1025.3733333333334,50,78.87
Gilded Requiem,1025.0183333333334,54,84.35740740740741
Eternal Sydney III,1024.2816666666668,45,69.66666666666667
Shattered Cipher II,1023.3833333333333,43,74.18139534883721
The Odyssey of Toronto VI,1023.12,44,57.83863636363637
Detroit Mirror,1022.3866666666667,135,63.10592592592592
Bogota Mirror III,1022.3533333333334,52,76.80576923076923
Crooked Sydney II,1021.6116666666667,58,60.050000000000004
Forgotten Berlin III,1021.0333333333333,46,76.10217391304347
Bogota Echoes II,1020.6866666666667,49,62.48571428571429
Tender Tokyo II,1020.335,103,75.80970873786407
Falling Legacy II,1019.85,40,65.0375
Broken Algorithm II,1019.3916666666667,49,60.82857142857143
Shattered Promise II,1019.0266666666666,56,72.54642857142856
Mumbai Heist III,1018.2816666666666,69,48.12608695652174
Naples Anatomy VI,1017.575,39,67.94871794871794
Mumbai Heist II,1015.9116666666666,62,63.019354838709674
Gilded Confession,1015.6933333333333,52,61.81153846153846
Mumbai Shadows III,1015.0416666666666,65,60.83384615384615
Forgotten Lagos,1014.505,82,68.41707317073171
The Shadows of Naples,1014.15,45,60.26
Sacred Odyssey,1012.4583333333334,44,71.75909090909092
The Tide of Tokyo IV,1011.46,48,87.81041666666665
The Reckoning of Detroit IV,1010.0733333333334,562,75.94110320284697
Tender Lagos II,1009.9666666666667,62,79.33225806451614
Lagos Confession II,1009.2616666666667,30,77.10333333333332
Oslo Departure,1008.81,58,56.470689655172414
Silent Requiem,1008.2316666666667,56,81.83928571428571
Wild Requiem,1007.9933333333333,66,69.26212121212122
Distant Odyssey II,1005.4566666666667,56,52.808928571428574
Velvet Seoul III,1005.2766666666666,58,67.08965517241379
Broken Bogota,1005.2716666666666,46,63.49347826086956
Crimson Bogota II,1002.1166666666667,152,73.25197368421053
Hollow Lagos III,1001.8233333333334,889,53.239820022497184
Mumbai Kingdom II,1000.5633333333334,60,56.72
Seoul Harvest VI,998.7833333333333,111,68.17027027027027
Oslo Verdict II,998.41,86,56.627906976744185
The Tide of Mumbai III,998.1033333333334,57,56.11929824561404
Paper Berlin II,997.42,82,70.71463414634147
The Odyssey of Marseille II,997.16,54,55.39259259259259
The Inheritance of Istanbul,996.0600000000001,56,73.29642857142858
Tender Toronto II,995.675,76,44.66315789473684
Lost Marseille IV,995.4083333333333,136,73.92720588235295
The Legacy of Naples III,995.3916666666667,52,51.27307692307692
Scarlet Protocol,995.3483333333332,46,53.426086956521736
Whispering Protocol II,994.2783333333333,56,69.35357142857143
Paper Seoul IV,994.2366666666667,52,72.42692307692309
Hollow Crown,993.995,603,74.3625207296849
The Storm of Istanbul III,993.6333333333333,53,65.39999999999999
Forgotten Naples VI,990.64,77,68.43766233766233
Savage Bangkok II,989.2816666666666,96,78.06875000000001
Naples Tide II,988.025,134,81.92910447761194
The Circuit of Toronto,987.95,70,63.0
Burning Tide,987.7483333333333,71,73.99859154929577
The Horizon of Naples,987.4816666666667,56,55.56785714285714
The Requiem of Marseille IV,987.4216666666666,42,58.77619047619047
Mumbai Circuit IV,986.2783333333333,44,60.040909090909096
The River of Cairo V,985.9333333333333,57,66.53333333333333
The Verdict of Lagos III,985.8633333333333,41,64.89268292682927
Paper Garden IV,984.6633333333333,64,62.8
The Crown of Jakarta II,984.585,667,78.37811094452773
The Legacy of Naples,983.9966666666667,90,69.41333333333333
Oslo Paradox III,983.6083333333333,51,67.6686274509804
Forgotten Garden II,983.3316666666667,98,53.74897959183673
Restless Istanbul III,982.8116666666666,145,76.43655172413793
